Wall time,Step,Value
1618434452.5051057,1531,6.929415702819824
1618434453.959281,1541,6.876763820648193
1618434455.4118931,1551,6.884155750274658
1618434456.8650331,1561,6.881623268127441
1618434458.3168094,1571,6.888119220733643
1618434461.2255719,1591,6.8979411125183105
1618434462.675553,1601,6.8726983070373535
1618434462.6766038,1601,6.891631126403809
1618434464.1285872,1611,6.887143135070801
1618434465.5757403,1621,6.910148620605469
1618434467.0753808,1631,6.668245792388916
1618434468.5296242,1641,6.876573085784912
1618434469.9793983,1651,6.897624492645264
1618434471.4338098,1661,6.875509262084961
1618434472.8832603,1671,6.899147033691406
1618434474.3337843,1681,6.894061088562012
1618434475.7937155,1691,6.8496503829956055
1618434477.243877,1701,6.864205837249756
1618434477.2449603,1701,6.890572547912598
1618434478.6968143,1711,6.887927055358887
1618434480.1810167,1721,6.737518310546875
1618434481.634291,1731,6.881008148193359
1618434483.106871,1741,6.790804862976074
1618434484.5594494,1751,6.884303569793701
1618434486.0027342,1761,6.928631782531738
1618434487.4534764,1771,6.893031120300293
1618434490.357814,1791,6.885223388671875
1618434491.8019779,1801,6.8690290451049805
1618434496.2304482,1831,6.928147792816162
1618434497.6838827,1841,6.880242824554443
1618434499.1273954,1851,6.927547931671143
1618434500.5698786,1861,6.932504653930664
1618434502.0189054,1871,6.90116548538208
1618434503.4737291,1881,6.873659133911133
1618434506.3772464,1901,6.860940456390381
1618434506.3785818,1901,6.872442722320557
1618434507.8239477,1911,6.9185991287231445
1618434509.2862556,1921,6.838517189025879
1618434510.7287762,1931,6.932316780090332
1618434513.626173,1951,6.896020889282227
1618434515.0765061,1961,6.894991397857666
1618434516.5276167,1971,6.891411781311035
1618434517.986195,1981,6.855840682983398
1618434519.4348872,1991,6.902801990509033
1618435111.4234183,2011,5.93689489364624
1618435112.8619008,2021,6.951748371124268
1618435114.300336,2031,6.9520111083984375
1618435115.7325819,2041,6.982114315032959
1618435117.169165,2051,6.96096658706665
1618435118.603832,2061,6.970180511474609
1618435120.038206,2071,6.971676349639893
1618435121.4717152,2081,6.975952625274658
1618435124.3442304,2101,6.846386432647705
1618435124.3458676,2101,6.993433475494385
1618435125.7878025,2111,6.93515157699585
1618435127.2187357,2121,6.988555908203125
1618435128.659713,2131,6.9396162033081055
1618435130.1213145,2141,6.841921806335449
1618435131.551889,2151,6.990087032318115
1618435132.9940703,2161,6.933927059173584
1618435134.4301867,2171,6.9632954597473145
1618435135.867598,2181,6.956903457641602
1618435137.3115108,2191,6.925628662109375
1618435138.7512233,2201,6.945833206176758
1618435140.189614,2211,6.952218532562256
1618435141.6327188,2221,6.929516315460205
1618435143.0833287,2231,6.893655300140381
1618435144.516219,2241,6.978879928588867
1618435145.95091,2251,6.970193386077881
1618435147.395081,2261,6.924384593963623
1618435148.836739,2271,6.936425685882568
1618435150.277636,2281,6.9402008056640625
1618435151.7109158,2291,6.977050304412842
1618435153.139764,2301,6.949338436126709
1618435153.140707,2301,6.993837833404541
1618435154.5766976,2311,6.963953018188477
1618435156.0131478,2321,6.961528301239014
1618435157.448082,2331,6.96899938583374
1618435158.8834045,2341,6.967045307159424
1618435160.3109415,2351,7.005051612854004
1618435161.7450967,2361,6.972869873046875
1618435163.1865337,2371,6.937431812286377
1618435164.62169,2381,6.967887878417969
1618435166.063756,2391,6.934514999389648
1618435167.4964435,2401,6.9653825759887695
1618435167.4977753,2401,6.973341941833496
1618435168.9323592,2411,6.970693588256836
1618435170.447248,2421,6.60113000869751
1618435171.8821864,2431,6.9689483642578125
1618435173.314748,2441,6.980519771575928
1618435174.7511876,2451,6.961662292480469
1618435176.1915383,2461,6.9427385330200195
1618435179.0615973,2481,6.9686055183410645
1618435180.5013804,2491,6.945434093475342
1618435181.9359071,2501,6.9254679679870605
1618435183.3764722,2511,6.9470343589782715
1618435184.8225722,2521,6.915157794952393
1618435186.2594757,2531,6.959445476531982
1618435187.6959243,2541,6.961839199066162
1618435189.139325,2551,6.927879810333252
1618435190.57588,2561,6.961081027984619
1618435192.0161266,2571,6.943325519561768
1618435193.4490967,2581,6.978434085845947
1618435194.883838,2591,6.969986915588379
1618435196.3323543,2601,6.946164608001709
1618435196.3336005,2601,6.8975348472595215
1618435197.7758167,2611,6.933799743652344
1618435199.2092505,2621,6.976278781890869
1618435200.6360064,2631,7.008847713470459
1618435202.0787044,2641,6.931485176086426
1618435203.512969,2651,6.972202301025391
1618435204.951301,2661,6.9525065422058105
1618435207.832648,2681,6.9293928146362305
1618435210.7039316,2701,6.95817232131958
1618435210.705404,2701,6.993632793426514
1618435212.1389797,2711,6.9755859375
1618435213.5736876,2721,6.970178127288818
1618435215.003958,2731,6.991554260253906
1618435216.4433825,2741,6.947225570678711
1618435217.8827114,2751,6.947719097137451
1618435219.320788,2761,6.953718185424805
1618435220.7531836,2771,6.9813008308410645
1618435222.2000132,2781,6.911660671234131
1618435223.631949,2791,6.9835381507873535
1618435225.069143,2801,6.961265563964844
1618435225.0704787,2801,6.951528072357178
1618435226.5018287,2811,6.986493110656738
1618435230.892815,2841,6.967916488647461
1618435232.3326328,2851,6.945347785949707
1618435233.7582436,2861,7.014560699462891
1618435235.1964924,2871,6.952865123748779
1618435236.64238,2881,6.916154384613037
1618435239.5156288,2901,6.922092914581299
1618435239.516731,2901,6.946342945098877
1618435240.955609,2911,6.9498491287231445
1618435242.3967648,2921,6.938945770263672
1618435243.8455393,2931,6.902385234832764
1618435245.284612,2941,6.948822975158691
1618435246.7226255,2951,6.953995704650879
1618435248.1521597,2961,6.99532413482666
1618435249.5820196,2971,6.993681907653809
1618435251.0142093,2981,6.982302665710449
1618435252.4470859,2991,6.97904109954834
1618579507.6123667,3011,5.911046028137207
1618579509.0484838,3021,6.963217735290527
1618579510.4844341,3031,6.9641923904418945
1618579511.9279532,3041,6.927313327789307
1618579513.3723245,3051,6.923455238342285
1618579514.817478,3061,6.919737339019775
1618579516.256541,3071,6.948959827423096
1618579517.7070653,3081,6.8940110206604
1618579519.1465101,3091,6.947128772735596
1618579520.6008823,3101,6.811321258544922
1618579520.601783,3101,6.871541976928711
1618579522.0538514,3111,6.886756420135498
1618579523.7601087,3121,5.860831260681152
1618579525.2423494,3131,6.746472358703613
1618579526.703339,3141,6.844675064086914
1618579528.1461868,3151,6.93071985244751
1618579529.5917783,3161,6.9177093505859375
1618579531.041983,3171,6.895442485809326
1618579532.4853022,3181,6.928501129150391
1618579533.9274955,3191,6.933852672576904
1618579535.3801858,3201,6.766235828399658
1618579535.3815184,3201,6.877466201782227
1618579536.830134,3211,6.90316915512085
1618579538.2789698,3221,6.902105808258057
1618579539.7458417,3231,6.817188739776611
1618579541.1881273,3241,6.9334797859191895
1618579542.632072,3251,6.9255805015563965
1618579544.073721,3261,6.936375141143799
1618579545.5090337,3271,6.967187404632568
1618579546.953212,3281,6.9242658615112305
1618579548.3861477,3291,6.978778839111328
1618579549.8347578,3301,6.918214797973633
1618579549.835945,3301,6.89742374420166
1618579551.2791066,3311,6.929250717163086
1618579552.7284188,3321,6.899930000305176
1618579554.1754544,3331,6.910578727722168
1618579555.61465,3341,6.9483208656311035
1618579557.0502882,3351,6.965609073638916
1618579558.489619,3361,6.947633743286133
1618579559.943456,3371,6.878329277038574
1618579561.3835893,3381,6.943801403045654
1618579562.8235283,3391,6.944737434387207
1618579564.2769253,3401,6.9241719245910645
1618579564.2782538,3401,6.874197483062744
1618579565.8185763,3411,6.492150783538818
1618579568.70314,3431,6.907054424285889
1618579570.1538095,3441,6.893277168273926
1618579571.5938218,3451,6.944398403167725
1618579573.026597,3461,6.979450225830078
1618579574.4707646,3471,6.9243879318237305
1618579575.9150205,3481,6.92399263381958
1618579577.361505,3491,6.913294315338135
1618579578.8043368,3501,6.883527755737305
1618579578.8056252,3501,6.924689769744873
1618579580.2529316,3511,6.909372329711914
1618579581.7030864,3521,6.895884990692139
1618579583.1420321,3531,6.949458599090576
1618579584.5881338,3541,6.915116786956787
1618579586.0305362,3551,6.932873725891113
1618579587.474162,3561,6.927031993865967
1618579588.9108841,3571,6.960297584533691
1618579590.3628724,3581,6.887136459350586
1618579591.8058126,3591,6.930246829986572
1618579593.247291,3601,6.923791408538818
1618579593.2484233,3601,6.931888103485107
1618579594.694233,3611,6.91663932800293
1618579596.1358626,3621,6.936487674713135
1618579597.5789294,3631,6.929739952087402
1618579599.021648,3641,6.931307315826416
1618579601.9032602,3661,6.904733657836914
1618579603.3463793,3671,6.9294328689575195
1618579604.787713,3681,6.938066482543945
1618579606.2389038,3691,6.890872478485107
1618579607.6841476,3701,6.92672872543335
1618579609.1203787,3711,6.969143867492676
1618579610.6111374,3721,6.7080078125
1618579612.0785117,3731,6.81477165222168
1618579613.5071495,3741,6.999769687652588
1618579614.950936,3751,6.92616605758667
1618579616.3876038,3761,6.960543632507324
1618579619.291989,3781,6.923014163970947
1618579622.1771634,3801,6.899867534637451
1618579622.1783118,3801,6.938059329986572
1618579623.6228669,3811,6.922780990600586
1618579626.6510415,3831,6.4865193367004395
1618579628.1288002,3841,6.766939163208008
1618579629.5874116,3851,6.855886936187744
1618579632.460828,3871,6.9445271492004395
1618579633.9332438,3881,6.791476726531982
1618579635.4877877,3891,6.432739734649658
1618579636.95923,3901,6.764955043792725
1618579636.9603887,3901,6.790685176849365
1618579638.4177015,3911,6.861975193023682
1618579639.8818605,3921,6.829838275909424
1618579641.3302398,3931,6.904285907745361
1618579642.7765944,3941,6.9139509201049805
1618579644.2170646,3951,6.942156791687012
1618579645.656431,3961,6.947525978088379
1618579647.0985906,3971,6.93402099609375
1618579648.539718,3981,6.939042091369629
1618579689.6960819,4011,5.943787097930908
1618579692.5743866,4031,6.954263210296631
1618579694.0228076,4041,6.904046058654785
1618579695.4772954,4051,6.875311851501465
1618579696.932957,4061,6.86972188949585
1618579698.3673408,4071,6.971617221832275
1618579699.852282,4081,6.734319686889648
1618579701.315091,4091,6.836158752441406
1618579702.8361409,4101,6.745985507965088
1618579702.8378246,4101,6.567175388336182
1618579705.7418892,4121,6.926126956939697
1618579707.2124462,4131,6.800228118896484
1618579708.7427535,4141,6.5349273681640625
1618579710.2730594,4151,6.534315586090088
1618579711.8458774,4161,6.357963562011719
1618579713.2905488,4171,6.922072887420654
1618579714.758616,4181,6.811598777770996
1618579716.4017498,4191,6.085934162139893
1618579717.8775814,4201,6.648280143737793
1618579717.878798,4201,6.770228385925293
1618579719.3305078,4211,6.888453006744385
1618579720.80618,4221,6.7765913009643555
1618579722.2416003,4231,6.966580867767334
1618579723.7760093,4241,6.517162799835205
1618579725.2140393,4251,6.954009532928467
1618579726.649767,4261,6.965143203735352
1618579728.0945325,4271,6.921452522277832
1618579729.54339,4281,6.902023792266846
1618579730.9911308,4291,6.907303810119629
1618579732.4306214,4301,6.871419429779053
1618579732.4317632,4301,6.941359519958496
1618579733.9704843,4311,6.500402450561523
1618579735.660167,4321,5.917057037353516
1618579737.1002843,4331,6.943867206573486
1618579738.5543375,4341,6.877317428588867
1618579740.0001793,4351,6.916431903839111
1618579741.4500356,4361,6.897246837615967
1618579742.8841224,4371,6.97300910949707
1618579744.3587036,4381,6.781611442565918
1618579745.8009377,4391,6.933673858642578
1618579747.2439215,4401,6.750688552856445
1618579747.2449846,4401,6.924976825714111
1618579750.2301295,4421,6.87612247467041
1618579751.662972,4431,6.97914457321167
1618579753.1261957,4441,6.834213733673096
1618579754.5851362,4451,6.854269981384277
1618579756.0180042,4461,6.979065418243408
1618579757.4526117,4471,6.970550060272217
1618579758.8883643,4481,6.964924335479736
1618579760.3225527,4491,6.972598552703857
1618579761.7663255,4501,6.8859124183654785
1618579761.7673423,4501,6.921484470367432
1618579763.2036028,4511,6.962464332580566
1618579764.6424208,4521,6.950141429901123
1618579766.082858,4531,6.942368507385254
1618579767.543245,4541,6.8474955558776855
1618579768.9842856,4551,6.939397811889648
1618579770.43216,4561,6.906733512878418
1618579771.886284,4571,6.876952171325684
1618579774.7548656,4591,6.9595112800598145
1618579776.1907415,4601,6.932692050933838
1618579776.1919162,4601,6.9586615562438965
1618579777.6242352,4611,6.98169469833374
1618579779.0663173,4621,6.934412956237793
1618579780.4990437,4631,6.979705810546875
1618579783.3768191,4651,6.938760757446289
1618579784.8110085,4661,6.972570896148682
1618579786.2485642,4671,6.956269264221191
1618579787.6835063,4681,6.968913555145264
1618579789.1227908,4691,6.947981357574463
1618579790.565852,4701,6.956474304199219
1618579790.5669494,4701,6.924343585968018
1618579792.0069683,4711,6.9443888664245605
1618579793.4458342,4721,6.949975490570068
1618579794.8755414,4731,6.99436616897583
1618579796.3108985,4741,6.96690034866333
1618579799.1778135,4761,6.973694324493408
1618579800.6122448,4771,6.971364498138428
1618579802.088921,4781,6.771963119506836
1618579803.5501926,4791,6.843376159667969
1618579804.9912734,4801,6.932197570800781
1618579804.9923542,4801,6.934024333953857
1618579806.4448457,4811,6.884739875793457
1618579809.4036944,4831,6.965488910675049
1618579810.865964,4841,6.838700294494629
1618579812.3311174,4851,6.825242519378662
1618579813.8075845,4861,6.772961616516113
1618579819.655993,4901,6.81908655166626
1618579819.6572022,4901,6.965559482574463
1618579821.0845425,4911,7.006078720092773
1618579823.9968395,4931,6.951165199279785
1618579825.4371467,4941,6.942985534667969
1618579826.8723767,4951,6.96750020980835
1618579828.3021357,4961,6.994261264801025
1618579829.737056,4971,6.968959808349609
1618579831.1640797,4981,7.007596969604492
1618579832.6034284,4991,6.947584629058838
1618579870.7823942,5011,5.865900039672852
1618579872.2227097,5021,6.942894458770752
1618579873.6603532,5031,6.955840110778809
1618579875.0965686,5041,6.9627299308776855
1618579876.5502722,5051,6.8789825439453125
1618579877.9896998,5061,6.947240352630615
1618579879.432488,5071,6.930992603302002
1618579880.8664258,5081,6.973887920379639
1618579882.3009543,5091,6.970836162567139
1618579883.7450914,5101,6.817342281341553
1618579883.746333,5101,6.918590068817139
1618579885.1879625,5111,6.936748027801514
1618579886.6574068,5121,6.80517578125
1618579888.180879,5131,6.563957691192627
1618579891.0675004,5151,6.965885639190674
1618579892.5102355,5161,6.931331634521484
1618579893.9423819,5171,6.9824652671813965
1618579895.4346497,5181,6.701234340667725
1618579896.9084873,5191,6.78505277633667
1618579898.3531094,5201,6.845555782318115
1618579898.354138,5201,6.917208671569824
1618579899.7904003,5211,6.9625325202941895
1618579901.2354934,5221,6.919971466064453
1618579902.6768165,5231,6.938114643096924
1618579904.1339302,5241,6.862882137298584
1618579905.9054642,5251,5.645473003387451
1618579907.4456701,5261,6.491765975952148
1618579908.890183,5271,6.922739028930664
1618579910.7169836,5281,5.474402904510498
1618579912.514357,5291,5.563354969024658
1618579913.940375,5301,6.41549825668335
1618579913.941515,5301,7.006837368011475
1618579915.3799942,5311,6.95185661315918
1618579916.8334863,5321,6.879922389984131
1618579919.7547185,5341,6.74370813369751
1618579921.1903794,5351,6.965492248535156
1618579922.6330044,5361,6.931758880615234
1618579924.0729547,5371,6.944700717926025
1618579925.5078,5381,6.969381332397461
1618579926.9372382,5391,6.995782852172852
1618579928.3642168,5401,6.932964324951172
1618579928.365497,5401,7.001471042633057
1618579929.8871663,5411,6.571746349334717
1618579931.3229668,5421,6.964756965637207
1618579932.7594674,5431,6.961368560791016
1618579934.1970189,5441,6.9562482833862305
1618579935.6334078,5451,6.961925506591797
1618579937.0731018,5461,6.945921897888184
1618579939.9419925,5481,6.977502822875977
1618579941.3840883,5491,6.93435001373291
1618579942.8177257,5501,6.918738842010498
1618579942.8187675,5501,6.970118999481201
1618579944.251606,5511,6.979206085205078
1618579945.6869411,5521,6.967004776000977
1618579947.1241298,5531,6.958014965057373
1618579948.5740151,5541,6.897117614746094
1618579950.0095708,5551,6.965935707092285
1618579951.4549093,5561,6.918856143951416
1618579952.9141307,5571,6.852957725524902
1618579954.4772222,5581,6.3976054191589355
1618579956.0802884,5591,6.238020420074463
1618579957.5667171,5601,6.780117034912109
1618579957.5677004,5601,6.723020076751709
1618579959.005279,5611,6.956191539764404
1618579961.8829796,5631,6.953447341918945
1618579963.3161201,5641,6.977676868438721
1618579964.750771,5651,6.970363616943359
1618579966.1857536,5661,6.968715667724609
1618579967.6366932,5671,6.892078399658203
1618579969.0683043,5681,6.985105037689209
1618579970.503375,5691,6.9683403968811035
1618579971.9334245,5701,6.960543155670166
1618579971.9345095,5701,6.987428665161133
1618579973.366897,5711,6.981370449066162
1618579974.8147473,5721,6.906864643096924
1618579976.2608724,5731,6.914951801300049
1618579977.7082748,5741,6.908962249755859
1618579979.1449516,5751,6.960498809814453
1618579980.58782,5761,6.930619239807129
1618579982.0243192,5771,6.961361885070801
1618579983.460086,5781,6.964972972869873
1618579984.8980935,5791,6.954031467437744
1618579986.3329084,5801,6.94468879699707
1618579986.3341215,5801,6.963641166687012
1618579989.285618,5821,6.57938289642334
1618579990.7291667,5831,6.927393436431885
1618579992.1646128,5841,6.966437816619873
1618579993.5962832,5851,6.984854698181152
1618579996.463344,5871,6.963791370391846
1618579997.896121,5881,6.979384899139404
1618579999.3263237,5891,6.9920334815979
1618580000.7624562,5901,6.963095188140869
1618580002.1946044,5911,6.9825568199157715
1618580003.6327696,5921,6.953318119049072
1618580005.06385,5931,6.987724304199219
1618580006.4996,5941,6.964993953704834
1618580007.935741,5951,6.963100910186768
1618580009.3649306,5961,6.996988296508789
1618580010.8063793,5971,6.9374823570251465
1618580012.2443545,5981,6.954198837280273
1618580013.690554,5991,6.914665699005127
1618580045.7760656,6011,5.7682294845581055
1618580047.6616569,6021,5.303257465362549
1618580049.1506808,6031,6.71583366394043
1618580050.6252477,6041,6.782089710235596
1618580052.129551,6051,6.647106170654297
1618580053.5745926,6061,6.920220375061035
1618580058.0155027,6091,6.516862392425537
1618580059.7172008,6101,6.379183292388916
1618580059.719547,6101,5.868536472320557
1618580061.4653287,6111,5.727973461151123
1618580063.4180405,6121,5.121513366699219
1618580064.914861,6131,6.679903507232666
1618580066.4557724,6141,6.489821434020996
1618580067.9309025,6151,6.778938293457031
1618580069.5569427,6161,6.149940013885498
1618580071.059141,6171,6.656951427459717
1618580072.533373,6181,6.783112049102783
1618580073.9992974,6191,6.821611404418945
1618580075.4392543,6201,6.360465049743652
1618580075.4405582,6201,6.938380718231201
1618580078.3991745,6221,6.622017860412598
1618580079.8536887,6231,6.8752241134643555
1618580081.2967634,6241,6.929565906524658
1618580082.745809,6251,6.901044845581055
1618580084.2209368,6261,6.779180526733398
1618580085.664453,6271,6.927514553070068
1618580087.1032126,6281,6.950512409210205
1618580088.5501964,6291,6.910780429840088
1618580089.9894545,6301,6.872762203216553
1618580089.9906838,6301,6.942072868347168
1618580091.4407518,6311,6.896276950836182
1618580092.8876057,6321,6.91152286529541
1618580094.3402987,6331,6.883765697479248
1618580095.7753203,6341,6.968535900115967
1618580097.2171257,6351,6.935761451721191
1618580098.7188435,6361,6.659021854400635
1618580100.3198683,6371,6.246041774749756
1618580101.7645023,6381,6.922190189361572
1618580103.205299,6391,6.940585136413574
1618580104.730876,6401,6.783601760864258
1618580104.7322824,6401,6.548806190490723
1618580106.1769965,6411,6.921806812286377
1618580109.0650241,6431,6.940974712371826
1618580111.9491217,6451,6.9156174659729
1618580116.2777662,6481,6.916167259216309
1618580117.722689,6491,6.9207682609558105
1618580119.1671271,6501,6.927013397216797
1618580119.1681595,6501,6.918102741241455
1618580120.6143014,6511,6.915139675140381
1618580122.0607953,6521,6.913116455078125
1618580123.5072513,6531,6.913480281829834
1618580124.9561543,6541,6.901759147644043
1618580126.394365,6551,6.953057289123535
1618580127.8472936,6561,6.882669925689697
1618580129.2892997,6571,6.934831619262695
1618580130.7335858,6581,6.923803806304932
1618580132.1800373,6591,6.913461685180664
1618580133.6241822,6601,6.917030334472656
1618580135.1154864,6611,6.712261199951172
1618580136.565096,6621,6.898435592651367
1618580138.005817,6631,6.940934658050537
1618580139.45565,6641,6.897402286529541
1618580140.973494,6651,6.588259220123291
1618580142.4665577,6661,6.69767951965332
1618580143.9122138,6671,6.91724157333374
1618580145.3686507,6681,6.866049289703369
1618580146.8132415,6691,6.922463417053223
1618580148.253072,6701,6.835787773132324
1618580148.2540767,6701,6.9402971267700195
1618580149.6953218,6711,6.9386115074157715
1618580151.1346452,6721,6.947598457336426
1618580154.0298667,6741,6.892125129699707
1618580155.4713125,6751,6.937500476837158
1618580156.9151719,6761,6.9258503913879395
1618580158.3642797,6771,6.9008097648620605
1618580159.8004858,6781,6.96282958984375
1618580161.2443516,6791,6.925832271575928
1618580162.6880155,6801,6.927633762359619
1618580162.6894088,6801,6.920104026794434
1618580164.2084723,6811,6.583041667938232
1618580165.6531174,6821,6.9221882820129395
1618580167.100268,6831,6.910046100616455
1618580168.5420558,6841,6.935885429382324
1618580169.989729,6851,6.907597064971924
1618580171.4290485,6861,6.947718143463135
1618580172.8755543,6871,6.913322925567627
1618580174.321679,6881,6.9149322509765625
1618580175.7684252,6891,6.912120819091797
1618580177.2094526,6901,6.886370658874512
1618580177.2105954,6901,6.933891296386719
1618580178.6616147,6911,6.89174222946167
1618580181.5395935,6931,6.939703464508057
1618580182.9852226,6941,6.917452812194824
1618580184.429897,6951,6.921957492828369
1618580185.880099,6961,6.895541191101074
1618580187.3306255,6971,6.894099712371826
1618580188.7816377,6981,6.891724109649658
1618580190.2550707,6991,6.787064552307129
1618580269.4456797,7011,5.9603776931762695
1618580270.8849237,7021,6.948144912719727
1618580272.3272219,7031,6.93331241607666
1618580273.7648466,7041,6.955920696258545
1618580275.2090893,7051,6.924096584320068
1618580276.6424983,7061,6.976320266723633
1618580278.0841708,7071,6.936432361602783
1618580279.5174704,7081,6.976924896240234
1618580280.9548874,7091,6.956859588623047
1618580282.3850627,7101,6.840768814086914
1618580282.3860457,7101,6.987320423126221
1618580283.823846,7111,6.955117702484131
